date,['site_id'],['daily_mean_pm10_conentration']
2020-02-29,['60270004'],['7']
2020-03-01,['60270004'],['9']
2020-03-02,['60270004'],['9']
2020-03-03,['60270004'],['6']
2020-03-04,['60270004'],['8']
2020-03-05,['60270004'],['8']
2020-03-06,['60270004'],['11']
2020-03-07,['60270004'],['23']
2020-03-08,['60270004'],['9']
2020-03-09,['60270004'],['7']
2020-03-10,['60270004'],['7']
2020-03-11,['60270004'],['4']
2020-03-12,['60270004'],['2']
2020-03-13,['60270004'],['5']
2020-03-14,['60270004'],['18']
2020-03-15,['60270004'],['12']
2020-03-16,['60270004'],['6']
2020-03-17,['60270004'],['3']
2020-03-18,['60270004'],['6']
2020-03-19,['60270004'],['5']
2020-03-20,['60270004'],['6']
2020-03-21,['60270004'],['5']
2020-03-22,['60270004'],['5']
2020-03-23,['60270004'],['4']
2020-03-24,['60270004'],['4']
2020-03-25,['60270004'],['13']
2020-03-26,['60270004'],['5']
2020-03-27,['60270004'],['6']
2020-03-28,['60270004'],['7']
2020-03-29,['60270004'],['7']
2020-03-30,['60270004'],['6']
2020-03-31,['60270004'],['7']
2020-04-01,['60270004'],['6']
2020-04-02,['60270004'],['19']
2020-04-03,['60270004'],['15']
2020-04-04,['60270004'],['11']
2020-04-05,['60270004'],['27']
2020-04-06,['60270004'],['6']
2020-04-07,['60270004'],['5']
2020-04-08,['60270004'],['2']
2020-04-09,['60270004'],['3']
2020-04-10,['60270004'],['2']
2020-04-11,['60270004'],['4']
2020-04-12,['60270004'],['7']
2020-04-13,['60270004'],['9']
2020-04-14,['60270004'],['7']
2020-04-15,['60270004'],['9']
2020-04-16,['60270004'],['12']
2020-04-17,['60270004'],['7']
2020-04-18,['60270004'],['5']
2020-04-19,['60270004'],['6']
2020-04-20,['60270004'],['9']
2020-04-21,['60270004'],['8']
2020-04-22,['60270004'],['11']
2020-04-23,['60270004'],['10']
2020-04-24,['60270004'],['12']
2020-04-25,['60270004'],['11']
2020-04-26,['60270004'],['10']
2020-04-27,['60270004'],['13']
2020-04-28,['60270004'],['12']
2020-04-29,['60270004'],['18']
2020-04-30,['60270004'],['10']
2020-05-01,['60270004'],['11']
2020-05-02,['60270004'],['14']
2020-05-03,['60270004'],['12']
2020-05-04,['60270004'],['10']
2020-05-05,['60270004'],['14']
2020-05-06,['60270004'],['15']
2020-05-07,['60270004'],['14']
2020-05-08,['60270004'],['18']
2020-05-09,['60270004'],['17']
2020-05-10,['60270004'],['14']
2020-05-11,['60270004'],['13']
2020-05-12,['60270004'],['23']
2020-05-13,['60270004'],['12']
2020-05-14,['60270004'],['9']
2020-05-15,['60270004'],['11']
2020-05-16,['60270004'],['19']
2020-05-17,['60270004'],['48']
2020-05-18,['60270004'],['23']
2020-05-19,['60270004'],['7']
2020-05-20,['60270004'],['7']
2020-05-21,['60270004'],['11']
2020-05-22,['60270004'],['20']
2020-05-23,['60270004'],['11']
2020-05-24,['60270004'],['12']
2020-05-25,['60270004'],['11']
2020-05-26,['60270004'],['14']
2020-05-27,['60270004'],['16']
2020-05-28,['60270004'],['15']
2020-05-29,['60270004'],['22']
2020-05-30,['60270004'],['32']
2020-05-31,['60270004'],['14']
2020-06-01,['60270004'],['15']
2020-06-02,['60270004'],['16']
2020-06-03,['60270004'],['18']
2020-06-04,['60270004'],['16']
2020-06-05,['60270004'],['21']
2020-06-06,['60270004'],['14']
2020-06-07,['60270004'],['26']
2020-06-08,['60270004'],['8']
2020-06-09,['60270004'],['9']
2020-06-10,['60270004'],['12']
2020-06-11,['60270004'],['23']
2020-06-12,['60270004'],['26']
2020-06-13,['60270004'],['16']
2020-06-14,['60270004'],['11']
2020-06-16,['60270004'],['12']
2020-06-17,['60270004'],['28']
2020-06-18,['60270004'],['21']
2020-06-19,['60270004'],['16']
2020-06-20,['60270004'],['19']
2020-06-21,['60270004'],['21']
2020-06-22,['60270004'],['20']
2020-06-23,['60270004'],['20']
2020-06-24,['60270004'],['21']
2020-06-25,['60270004'],['20']
2020-06-26,['60270004'],['20']
2020-06-27,['60270004'],['19']
2020-06-28,['60270004'],['42']
2020-06-29,['60270004'],['35']
2020-06-30,['60270004'],['19']
2020-01-01,['60270022'],['3']
2020-01-02,['60270022'],['5']
2020-01-03,['60270022'],['4']
2020-01-04,['60270022'],['4']
2020-01-05,['60270022'],['6']
2020-01-06,['60270022'],['5']
2020-01-07,['60270022'],['3']
2020-01-08,['60270022'],['10']
2020-01-09,['60270022'],['5']
2020-01-10,['60270022'],['3']
2020-01-11,['60270022'],['4']
2020-01-12,['60270022'],['5']
2020-01-13,['60270022'],['6']
2020-01-14,['60270022'],['8']
2020-01-15,['60270022'],['7']
2020-01-16,['60270022'],['43']
2020-01-17,['60270022'],['5']
2020-01-18,['60270022'],['4']
2020-01-19,['60270022'],['5']
2020-01-20,['60270022'],['6']
2020-01-21,['60270022'],['5']
2020-01-22,['60270022'],['5']
2020-01-23,['60270022'],['4']
2020-01-24,['60270022'],['4']
2020-01-25,['60270022'],['5']
2020-01-26,['60270022'],['5']
2020-01-27,['60270022'],['5']
2020-01-28,['60270022'],['5']
2020-01-29,['60270022'],['87']
2020-01-30,['60270022'],['5']
2020-01-31,['60270022'],['4']
2020-02-01,['60270022'],['4']
2020-02-02,['60270022'],['562']
2020-02-03,['60270022'],['127']
2020-02-04,['60270022'],['9']
2020-02-05,['60270022'],['7']
2020-02-06,['60270022'],['3']
2020-02-07,['60270022'],['3']
2020-02-08,['60270022'],['4']
2020-02-09,['60270022'],['77']
2020-02-10,['60270022'],['58']
2020-02-11,['60270022'],['27']
2020-02-12,['60270022'],['5']
2020-02-13,['60270022'],['5']
2020-02-14,['60270022'],['8']
2020-02-15,['60270022'],['9']
2020-02-16,['60270022'],['11']
2020-02-17,['60270022'],['11']
2020-02-18,['60270022'],['17']
2020-02-19,['60270022'],['18']
2020-02-20,['60270022'],['12']
2020-02-21,['60270022'],['9']
2020-02-22,['60270022'],['7']
2020-02-23,['60270022'],['6']
2020-02-24,['60270022'],['4']
2020-02-25,['60270022'],['7']
2020-02-26,['60270022'],['6']
2020-02-27,['60270022'],['6']
2020-02-28,['60270022'],['6']
2020-02-29,['60270022'],['9']
2020-03-01,['60270022'],['13']
2020-03-02,['60270022'],['10']
2020-03-03,['60270022'],['6']
2020-03-04,['60270022'],['9']
2020-03-05,['60270022'],['9']
2020-03-06,['60270022'],['12']
2020-03-07,['60270022'],['39']
2020-03-08,['60270022'],['7']
2020-03-09,['60270022'],['5']
2020-03-10,['60270022'],['6']
2020-03-11,['60270022'],['3']
2020-03-12,['60270022'],['3']
2020-03-13,['60270022'],['6']
2020-03-14,['60270022'],['45']
2020-03-15,['60270022'],['37']
2020-03-16,['60270022'],['6']
2020-03-17,['60270022'],['2']
2020-03-18,['60270022'],['2']
2020-03-19,['60270022'],['5']
2020-03-20,['60270022'],['4']
2020-03-21,['60270022'],['4']
2020-03-22,['60270022'],['4']
2020-03-23,['60270022'],['3']
2020-03-24,['60270022'],['6']
2020-03-25,['60270022'],['16']
2020-03-26,['60270022'],['5']
2020-03-27,['60270022'],['5']
2020-03-28,['60270022'],['6']
2020-03-29,['60270022'],['6']
2020-03-30,['60270022'],['5']
2020-03-31,['60270022'],['6']
2020-04-01,['60270022'],['6']
2020-04-02,['60270022'],['17']
2020-04-03,['60270022'],['13']
2020-04-04,['60270022'],['12']
2020-04-05,['60270022'],['42']
2020-04-06,['60270022'],['7']
2020-04-07,['60270022'],['5']
2020-04-08,['60270022'],['3']
2020-04-09,['60270022'],['3']
2020-04-10,['60270022'],['3']
2020-04-11,['60270022'],['4']
2020-04-12,['60270022'],['7']
2020-04-13,['60270022'],['14']
2020-04-14,['60270022'],['7']
2020-04-15,['60270022'],['8']
2020-04-16,['60270022'],['11']
2020-04-17,['60270022'],['7']
2020-04-18,['60270022'],['4']
2020-04-19,['60270022'],['6']
2020-04-20,['60270022'],['7']
2020-04-21,['60270022'],['7']
2020-04-22,['60270022'],['9']
2020-04-23,['60270022'],['10']
2020-04-24,['60270022'],['11']
2020-04-25,['60270022'],['11']
2020-04-26,['60270022'],['9']
2020-04-27,['60270022'],['12']
2020-04-28,['60270022'],['12']
2020-04-29,['60270022'],['16']
2020-04-30,['60270022'],['12']
2020-05-01,['60270022'],['10']
2020-05-02,['60270022'],['15']
2020-05-03,['60270022'],['182']
2020-05-04,['60270022'],['10']
2020-05-05,['60270022'],['15']
2020-05-06,['60270022'],['19']
2020-05-07,['60270022'],['15']
2020-05-08,['60270022'],['17']
2020-05-09,['60270022'],['17']
2020-05-10,['60270022'],['18']
2020-05-11,['60270022'],['16']
2020-05-12,['60270022'],['27']
2020-05-15,['60270022'],['9']
2020-05-16,['60270022'],['16']
2020-05-17,['60270022'],['55']
2020-05-18,['60270022'],['48']
2020-05-19,['60270022'],['8']
2020-05-20,['60270022'],['6']
2020-05-21,['60270022'],['10']
2020-05-22,['60270022'],['64']
2020-05-23,['60270022'],['10']
2020-05-24,['60270022'],['9']
2020-05-25,['60270022'],['10']
2020-05-26,['60270022'],['16']
2020-05-27,['60270022'],['17']
2020-05-28,['60270022'],['14']
2020-05-29,['60270022'],['20']
2020-05-30,['60270022'],['31']
2020-05-31,['60270022'],['13']
2020-06-01,['60270022'],['13']
2020-06-02,['60270022'],['18']
2020-06-03,['60270022'],['16']
2020-06-04,['60270022'],['16']
2020-06-05,['60270022'],['23']
2020-06-06,['60270022'],['12']
2020-06-07,['60270022'],['48']
2020-06-08,['60270022'],['47']
2020-06-09,['60270022'],['8']
2020-06-10,['60270022'],['13']
2020-06-11,['60270022'],['23']
2020-06-12,['60270022'],['47']
2020-06-13,['60270022'],['18']
2020-06-14,['60270022'],['11']
2020-06-15,['60270022'],['19']
2020-06-16,['60270022'],['12']
2020-06-17,['60270022'],['32']
2020-06-18,['60270022'],['13']
2020-06-19,['60270022'],['16']
2020-06-20,['60270022'],['22']
2020-06-21,['60270022'],['24']
2020-06-22,['60270022'],['22']
2020-06-23,['60270022'],['23']
2020-06-24,['60270022'],['21']
2020-06-25,['60270022'],['28']
2020-06-26,['60270022'],['19']
2020-06-27,['60270022'],['22']
2020-06-28,['60270022'],['30']
2020-06-29,['60270022'],['56']
2020-06-30,['60270022'],['20']
2020-01-01,['60270023'],['3']
2020-01-02,['60270023'],['5']
2020-01-03,['60270023'],['4']
2020-01-04,['60270023'],['4']
2020-01-05,['60270023'],['5']
2020-01-06,['60270023'],['4']
2020-01-07,['60270023'],['2']
2020-01-08,['60270023'],['16']
2020-01-09,['60270023'],['5']
2020-01-10,['60270023'],['4']
2020-01-11,['60270023'],['6']
2020-01-12,['60270023'],['6']
2020-01-13,['60270023'],['6']
2020-01-14,['60270023'],['8']
2020-01-15,['60270023'],['8']
2020-01-16,['60270023'],['10']
2020-01-17,['60270023'],['5']
2020-01-18,['60270023'],['5']
2020-01-19,['60270023'],['5']
2020-01-20,['60270023'],['5']
2020-01-21,['60270023'],['5']
2020-01-22,['60270023'],['5']
2020-01-23,['60270023'],['6']
2020-01-24,['60270023'],['5']
2020-01-25,['60270023'],['5']
2020-01-26,['60270023'],['5']
2020-01-27,['60270023'],['5']
2020-01-28,['60270023'],['5']
2020-01-29,['60270023'],['65']
2020-02-01,['60270023'],['4']
2020-02-02,['60270023'],['86']
2020-02-03,['60270023'],['47']
2020-02-04,['60270023'],['12']
2020-02-05,['60270023'],['6']
2020-02-06,['60270023'],['4']
2020-02-07,['60270023'],['4']
2020-02-08,['60270023'],['3']
2020-02-09,['60270023'],['37']
2020-02-10,['60270023'],['67']
2020-02-11,['60270023'],['24']
2020-02-12,['60270023'],['5']
2020-02-13,['60270023'],['6']
2020-02-14,['60270023'],['8']
2020-02-15,['60270023'],['9']
2020-02-16,['60270023'],['11']
2020-02-17,['60270023'],['10']
2020-02-18,['60270023'],['15']
2020-02-19,['60270023'],['16']
2020-02-20,['60270023'],['12']
2020-02-21,['60270023'],['12']
2020-02-22,['60270023'],['6']
2020-02-23,['60270023'],['6']
2020-02-24,['60270023'],['4']
2020-02-25,['60270023'],['7']
2020-02-26,['60270023'],['6']
2020-02-27,['60270023'],['7']
2020-02-28,['60270023'],['6']
2020-02-29,['60270023'],['6']
2020-03-01,['60270023'],['9']
2020-03-02,['60270023'],['21']
2020-03-03,['60270023'],['8']
2020-03-04,['60270023'],['4']
2020-03-05,['60270023'],['5']
2020-03-06,['60270023'],['8']
2020-03-07,['60270023'],['13']
2020-03-08,['60270023'],['6']
2020-03-09,['60270023'],['6']
2020-03-10,['60270023'],['6']
2020-03-11,['60270023'],['3']
2020-03-12,['60270023'],['3']
2020-03-13,['60270023'],['5']
2020-03-14,['60270023'],['6']
2020-03-15,['60270023'],['5']
2020-03-16,['60270023'],['4']
2020-03-17,['60270023'],['2']
2020-03-18,['60270023'],['3']
2020-03-19,['60270023'],['5']
2020-03-20,['60270023'],['4']
2020-03-21,['60270023'],['4']
2020-03-22,['60270023'],['4']
2020-03-23,['60270023'],['3']
2020-03-24,['60270023'],['5']
2020-03-25,['60270023'],['5']
2020-03-26,['60270023'],['4']
2020-03-27,['60270023'],['5']
2020-03-28,['60270023'],['6']
2020-03-29,['60270023'],['6']
2020-03-30,['60270023'],['5']
2020-03-31,['60270023'],['6']
2020-04-01,['60270023'],['6']
2020-04-02,['60270023'],['15']
2020-04-03,['60270023'],['12']
2020-04-04,['60270023'],['9']
2020-04-05,['60270023'],['7']
2020-04-06,['60270023'],['4']
2020-04-07,['60270023'],['4']
2020-04-08,['60270023'],['2']
2020-04-09,['60270023'],['2']
2020-04-10,['60270023'],['3']
2020-04-11,['60270023'],['4']
2020-04-12,['60270023'],['7']
2020-04-13,['60270023'],['9']
2020-04-14,['60270023'],['8']
2020-04-15,['60270023'],['8']
2020-04-16,['60270023'],['11']
2020-04-17,['60270023'],['8']
2020-04-18,['60270023'],['5']
2020-04-19,['60270023'],['6']
2020-04-20,['60270023'],['7']
2020-04-21,['60270023'],['9']
2020-04-22,['60270023'],['9']
2020-04-23,['60270023'],['11']
2020-04-24,['60270023'],['11']
2020-04-25,['60270023'],['11']
2020-04-26,['60270023'],['9']
2020-04-27,['60270023'],['12']
2020-04-28,['60270023'],['13']
2020-04-29,['60270023'],['15']
2020-04-30,['60270023'],['12']
2020-05-01,['60270023'],['11']
2020-05-02,['60270023'],['15']
2020-05-03,['60270023'],['22']
2020-05-04,['60270023'],['11']
2020-05-05,['60270023'],['13']
2020-05-06,['60270023'],['21']
2020-05-07,['60270023'],['16']
2020-05-08,['60270023'],['19']
2020-05-09,['60270023'],['16']
2020-05-10,['60270023'],['17']
2020-05-11,['60270023'],['14']
2020-05-12,['60270023'],['17']
2020-05-13,['60270023'],['14']
2020-05-14,['60270023'],['14']
2020-05-15,['60270023'],['10']
2020-05-16,['60270023'],['14']
2020-05-17,['60270023'],['25']
2020-05-18,['60270023'],['11']
2020-05-19,['60270023'],['7']
2020-05-20,['60270023'],['8']
2020-05-21,['60270023'],['11']
2020-05-22,['60270023'],['21']
2020-05-23,['60270023'],['30']
2020-05-24,['60270023'],['11']
2020-05-25,['60270023'],['11']
2020-05-26,['60270023'],['16']
2020-05-27,['60270023'],['16']
2020-05-28,['60270023'],['13']
2020-05-29,['60270023'],['20']
2020-05-30,['60270023'],['16']
2020-05-31,['60270023'],['13']
2020-06-01,['60270023'],['14']
2020-06-02,['60270023'],['16']
2020-06-03,['60270023'],['18']
2020-06-04,['60270023'],['17']
2020-06-05,['60270023'],['25']
2020-06-06,['60270023'],['14']
2020-06-07,['60270023'],['11']
2020-06-08,['60270023'],['8']
2020-06-09,['60270023'],['10']
2020-06-10,['60270023'],['12']
2020-06-11,['60270023'],['22']
2020-06-12,['60270023'],['34']
2020-06-13,['60270023'],['17']
2020-06-14,['60270023'],['12']
2020-06-15,['60270023'],['19']
2020-06-16,['60270023'],['12']
2020-06-17,['60270023'],['31']
2020-06-18,['60270023'],['15']
2020-06-19,['60270023'],['31']
2020-06-20,['60270023'],['24']
2020-06-21,['60270023'],['24']
2020-06-22,['60270023'],['24']
2020-06-23,['60270023'],['26']
2020-06-24,['60270023'],['24']
2020-06-25,['60270023'],['27']
2020-06-26,['60270023'],['21']
2020-06-27,['60270023'],['54']
2020-06-28,['60270023'],['41']
2020-06-29,['60270023'],['57']
2020-06-30,['60270023'],['20']
2020-01-01,['60270025'],['4']
2020-01-02,['60270025'],['6']
2020-01-03,['60270025'],['3']
2020-01-04,['60270025'],['4']
2020-01-05,['60270025'],['6']
2020-01-06,['60270025'],['4']
2020-01-07,['60270025'],['2']
2020-01-08,['60270025'],['6']
2020-01-09,['60270025'],['7']
2020-01-10,['60270025'],['4']
2020-01-11,['60270025'],['7']
2020-01-12,['60270025'],['5']
2020-01-13,['60270025'],['7']
2020-01-14,['60270025'],['9']
2020-01-15,['60270025'],['7']
2020-01-16,['60270025'],['19']
2020-01-17,['60270025'],['5']
2020-01-18,['60270025'],['5']
2020-01-19,['60270025'],['5']
2020-01-20,['60270025'],['5']
2020-01-21,['60270025'],['4']
2020-01-22,['60270025'],['5']
2020-01-23,['60270025'],['4']
2020-01-24,['60270025'],['4']
2020-01-25,['60270025'],['5']
2020-01-26,['60270025'],['5']
2020-01-27,['60270025'],['4']
2020-01-28,['60270025'],['4']
2020-01-29,['60270025'],['73']
2020-01-30,['60270025'],['5']
2020-01-31,['60270025'],['5']
2020-02-01,['60270025'],['4']
2020-02-02,['60270025'],['537']
2020-02-03,['60270025'],['158']
2020-02-04,['60270025'],['22']
2020-02-05,['60270025'],['8']
2020-02-06,['60270025'],['4']
2020-02-07,['60270025'],['4']
2020-02-08,['60270025'],['7']
2020-02-09,['60270025'],['59']
2020-02-10,['60270025'],['74']
2020-02-11,['60270025'],['54']
2020-02-12,['60270025'],['5']
2020-02-13,['60270025'],['6']
2020-02-14,['60270025'],['9']
2020-02-15,['60270025'],['9']
2020-02-16,['60270025'],['11']
2020-02-17,['60270025'],['11']
2020-02-18,['60270025'],['16']
2020-02-19,['60270025'],['16']
2020-02-20,['60270025'],['13']
2020-02-21,['60270025'],['10']
2020-02-22,['60270025'],['7']
2020-02-23,['60270025'],['7']
2020-02-24,['60270025'],['5']
2020-02-25,['60270025'],['7']
2020-02-26,['60270025'],['7']
2020-02-27,['60270025'],['7']
2020-02-28,['60270025'],['6']
2020-02-29,['60270025'],['8']
2020-03-01,['60270025'],['13']
2020-03-02,['60270025'],['12']
2020-03-03,['60270025'],['11']
2020-03-04,['60270025'],['7']
2020-03-05,['60270025'],['7']
2020-03-06,['60270025'],['11']
2020-03-07,['60270025'],['16']
2020-03-08,['60270025'],['7']
2020-03-09,['60270025'],['6']
2020-03-10,['60270025'],['6']
2020-03-11,['60270025'],['3']
2020-03-12,['60270025'],['3']
2020-03-13,['60270025'],['7']
2020-03-14,['60270025'],['18']
2020-03-15,['60270025'],['11']
2020-03-16,['60270025'],['5']
2020-03-17,['60270025'],['2']
2020-03-18,['60270025'],['3']
2020-03-19,['60270025'],['4']
2020-03-20,['60270025'],['4']
2020-03-21,['60270025'],['4']
2020-03-22,['60270025'],['4']
2020-03-23,['60270025'],['3']
2020-03-24,['60270025'],['6']
2020-03-25,['60270025'],['26']
2020-03-26,['60270025'],['4']
2020-03-27,['60270025'],['4']
2020-03-28,['60270025'],['6']
2020-03-29,['60270025'],['6']
2020-03-30,['60270025'],['5']
2020-03-31,['60270025'],['5']
2020-04-01,['60270025'],['6']
2020-04-02,['60270025'],['21']
2020-04-03,['60270025'],['14']
2020-04-04,['60270025'],['10']
2020-04-05,['60270025'],['19']
2020-04-06,['60270025'],['5']
2020-04-07,['60270025'],['5']
2020-04-08,['60270025'],['3']
2020-04-09,['60270025'],['2']
2020-04-10,['60270025'],['3']
2020-04-11,['60270025'],['4']
2020-04-12,['60270025'],['7']
2020-04-13,['60270025'],['16']
2020-04-16,['60270025'],['11']
2020-04-17,['60270025'],['7']
2020-04-18,['60270025'],['5']
2020-04-19,['60270025'],['7']
2020-04-20,['60270025'],['8']
2020-04-21,['60270025'],['7']
2020-04-22,['60270025'],['9']
2020-04-23,['60270025'],['10']
2020-04-24,['60270025'],['11']
2020-04-25,['60270025'],['10']
2020-04-26,['60270025'],['8']
2020-04-27,['60270025'],['12']
2020-04-28,['60270025'],['11']
2020-04-29,['60270025'],['13']
2020-04-30,['60270025'],['11']
2020-05-01,['60270025'],['11']
2020-05-02,['60270025'],['14']
2020-05-03,['60270025'],['12']
2020-05-04,['60270025'],['10']
2020-05-05,['60270025'],['12']
2020-05-06,['60270025'],['15']
2020-05-07,['60270025'],['13']
2020-05-08,['60270025'],['17']
2020-05-09,['60270025'],['15']
2020-05-10,['60270025'],['14']
2020-05-11,['60270025'],['17']
2020-05-12,['60270025'],['25']
2020-05-13,['60270025'],['13']
2020-05-14,['60270025'],['12']
2020-05-15,['60270025'],['10']
2020-05-16,['60270025'],['13']
2020-05-17,['60270025'],['42']
2020-05-18,['60270025'],['29']
2020-05-19,['60270025'],['8']
2020-05-20,['60270025'],['9']
2020-05-21,['60270025'],['9']
2020-05-22,['60270025'],['17']
2020-05-23,['60270025'],['11']
2020-05-24,['60270025'],['8']
2020-05-25,['60270025'],['8']
2020-05-26,['60270025'],['14']
2020-05-27,['60270025'],['16']
2020-05-28,['60270025'],['13']
2020-05-29,['60270025'],['20']
2020-05-30,['60270025'],['13']
2020-05-31,['60270025'],['11']
2020-06-01,['60270025'],['13']
2020-06-02,['60270025'],['14']
2020-06-03,['60270025'],['14']
2020-06-04,['60270025'],['15']
2020-06-05,['60270025'],['20']
2020-06-06,['60270025'],['15']
2020-06-07,['60270025'],['21']
2020-06-08,['60270025'],['6']
2020-06-09,['60270025'],['7']
2020-06-10,['60270025'],['10']
2020-06-11,['60270025'],['19']
2020-06-12,['60270025'],['45']
2020-06-13,['60270025'],['25']
2020-06-14,['60270025'],['11']
2020-06-15,['60270025'],['16']
2020-06-16,['60270025'],['13']
2020-06-17,['60270025'],['33']
2020-06-18,['60270025'],['10']
2020-06-19,['60270025'],['15']
2020-06-20,['60270025'],['21']
2020-06-21,['60270025'],['23']
2020-06-22,['60270025'],['20']
2020-06-23,['60270025'],['26']
2020-06-26,['60270025'],['19']
2020-06-27,['60270025'],['23']
2020-06-28,['60270025'],['45']
2020-06-29,['60270025'],['52']
2020-06-30,['60270025'],['19']
2020-01-01,['60270026'],['3']
2020-01-02,['60270026'],['4']
2020-01-03,['60270026'],['3']
2020-01-04,['60270026'],['4']
2020-01-05,['60270026'],['4']
2020-01-06,['60270026'],['5']
2020-01-07,['60270026'],['3']
2020-01-08,['60270026'],['4']
2020-01-09,['60270026'],['4']
2020-01-10,['60270026'],['3']
2020-01-11,['60270026'],['3']
2020-01-12,['60270026'],['4']
2020-01-13,['60270026'],['5']
2020-01-14,['60270026'],['5']
2020-01-15,['60270026'],['4']
2020-01-16,['60270026'],['7']
2020-01-17,['60270026'],['4']
2020-01-18,['60270026'],['4']
2020-01-19,['60270026'],['4']
2020-01-20,['60270026'],['3']
2020-01-21,['60270026'],['3']
2020-01-22,['60270026'],['4']
2020-01-23,['60270026'],['3']
2020-01-24,['60270026'],['3']
2020-01-25,['60270026'],['4']
2020-01-26,['60270026'],['3']
2020-01-27,['60270026'],['4']
2020-01-28,['60270026'],['3']
2020-01-29,['60270026'],['7']
2020-01-30,['60270026'],['4']
2020-01-31,['60270026'],['4']
2020-02-01,['60270026'],['3']
2020-02-02,['60270026'],['39']
2020-02-03,['60270026'],['12']
2020-02-04,['60270026'],['6']
2020-02-05,['60270026'],['6']
2020-02-06,['60270026'],['3']
2020-02-07,['60270026'],['3']
2020-02-08,['60270026'],['3']
2020-02-09,['60270026'],['12']
2020-02-10,['60270026'],['7']
2020-02-11,['60270026'],['7']
2020-02-12,['60270026'],['4']
2020-02-13,['60270026'],['4']
2020-02-14,['60270026'],['5']
2020-02-15,['60270026'],['6']
2020-02-16,['60270026'],['7']
2020-02-17,['60270026'],['7']
2020-02-18,['60270026'],['9']
2020-02-19,['60270026'],['12']
2020-02-20,['60270026'],['8']
2020-02-21,['60270026'],['6']
2020-02-22,['60270026'],['4']
2020-02-23,['60270026'],['5']
2020-02-24,['60270026'],['3']
2020-02-25,['60270026'],['5']
2020-02-26,['60270026'],['4']
2020-02-27,['60270026'],['5']
2020-02-28,['60270026'],['4']
2020-02-29,['60270026'],['4']
2020-03-01,['60270026'],['8']
2020-03-02,['60270026'],['6']
2020-03-03,['60270026'],['4']
2020-03-04,['60270026'],['8']
2020-03-05,['60270026'],['5']
2020-03-06,['60270026'],['6']
2020-03-07,['60270026'],['10']
2020-03-08,['60270026'],['4']
2020-03-09,['60270026'],['4']
2020-03-10,['60270026'],['4']
2020-03-11,['60270026'],['3']
2020-03-12,['60270026'],['2']
2020-03-13,['60270026'],['5']
2020-03-14,['60270026'],['7']
2020-03-15,['60270026'],['8']
2020-03-16,['60270026'],['3']
2020-03-17,['60270026'],['2']
2020-03-18,['60270026'],['3']
2020-03-19,['60270026'],['4']
2020-03-20,['60270026'],['3']
2020-03-21,['60270026'],['4']
2020-03-22,['60270026'],['3']
2020-03-23,['60270026'],['3']
2020-03-24,['60270026'],['5']
2020-03-25,['60270026'],['5']
2020-03-26,['60270026'],['4']
2020-03-27,['60270026'],['4']
2020-03-28,['60270026'],['5']
2020-03-29,['60270026'],['5']
2020-03-30,['60270026'],['4']
2020-03-31,['60270026'],['4']
2020-04-01,['60270026'],['5']
2020-04-02,['60270026'],['9']
2020-04-03,['60270026'],['9']
2020-04-04,['60270026'],['6']
2020-04-05,['60270026'],['10']
2020-04-06,['60270026'],['3']
2020-04-07,['60270026'],['4']
2020-04-08,['60270026'],['3']
2020-04-09,['60270026'],['2']
2020-04-10,['60270026'],['2']
2020-04-11,['60270026'],['4']
2020-04-12,['60270026'],['6']
2020-04-13,['60270026'],['10']
2020-04-14,['60270026'],['7']
2020-04-15,['60270026'],['7']
2020-04-16,['60270026'],['10']
2020-04-17,['60270026'],['6']
2020-04-18,['60270026'],['4']
2020-04-19,['60270026'],['6']
2020-04-20,['60270026'],['7']
2020-04-21,['60270026'],['7']
2020-04-22,['60270026'],['9']
2020-04-23,['60270026'],['10']
2020-04-24,['60270026'],['11']
2020-04-25,['60270026'],['9']
2020-04-26,['60270026'],['8']
2020-04-27,['60270026'],['12']
2020-04-28,['60270026'],['16']
2020-04-29,['60270026'],['16']
2020-04-30,['60270026'],['11']
2020-05-01,['60270026'],['11']
2020-05-02,['60270026'],['15']
2020-05-03,['60270026'],['14']
2020-05-04,['60270026'],['16']
2020-05-05,['60270026'],['14']
2020-05-06,['60270026'],['15']
2020-05-07,['60270026'],['15']
2020-05-08,['60270026'],['17']
2020-05-09,['60270026'],['15']
2020-05-10,['60270026'],['14']
2020-05-11,['60270026'],['13']
2020-05-12,['60270026'],['15']
2020-05-13,['60270026'],['13']
2020-05-14,['60270026'],['11']
2020-05-15,['60270026'],['9']
2020-05-16,['60270026'],['12']
2020-05-17,['60270026'],['22']
2020-05-18,['60270026'],['8']
2020-05-19,['60270026'],['6']
2020-05-20,['60270026'],['8']
2020-05-21,['60270026'],['10']
2020-05-22,['60270026'],['16']
2020-05-23,['60270026'],['18']
2020-05-24,['60270026'],['11']
2020-05-25,['60270026'],['10']
2020-05-26,['60270026'],['15']
2020-05-27,['60270026'],['17']
2020-05-28,['60270026'],['15']
2020-05-29,['60270026'],['19']
2020-05-30,['60270026'],['13']
2020-05-31,['60270026'],['12']
2020-06-01,['60270026'],['13']
2020-06-02,['60270026'],['19']
2020-06-03,['60270026'],['15']
2020-06-04,['60270026'],['16']
2020-06-05,['60270026'],['22']
2020-06-06,['60270026'],['12']
2020-06-07,['60270026'],['14']
2020-06-08,['60270026'],['8']
2020-06-09,['60270026'],['9']
2020-06-10,['60270026'],['10']
